catchment_id,catchment,replicate,X1,X2,X3,X4,X5,X6,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,best_logNSE
25021,25021,3,152.23960177750212,-0.0410182482205545,8.225574681340774,1.5357936393508864,-2.244989106947433,5.669248550166612,0.6304482721951432,-0.3330524117242719,0.6920324221040526,0.5925186001590639,-0.0226834869742638,0.6691790093001546,False
25029,25029,10,1175.3111549712282,3.920013684197348,65.68192226171993,8.358338790781207,-3.8468897952090506,19.176738083215447,-1.046728703673112,-0.0237077557300111,-0.7002615014326092,-1121.8019432818785,-20.497316102765843,-55.463069696444016,False
26003,26003,3,371.8822381108513,1.7157831692602985,475.3824618967996,9.133654571310633,0.2871291685404316,4.118001778760918,0.5816148677549675,0.7090998639805389,0.7949387204858116,0.8442425222837113,0.7856171704902917,0.881080650299366,True
26005,26005,7,283.4217015227795,0.2611898446697411,149.609850990448,2.427672922719133,2.2777726039173043,0.6126800066932314,0.5834034726961725,-85.74966770326178,0.5953117113081534,0.8425785726361121,-33.89214916349309,0.77836737455752,False
26006,26006,5,205.0729543606692,3.324138260935344,449.6328692834735,9.798174456805956,-0.1553074869344604,18.48292476727308,0.1907458863751342,-0.0887767549065712,0.1024920694443026,0.1649601704561176,-0.3236525410447834,0.0868182784900378,False
26008,26008,2,1000.4689292462266,-0.0647854642120844,289.20261046514736,0.7706661840197815,-0.6377328442466519,4.471953545758582,0.6746689647858768,0.67646052290337,0.8236039467431762,0.8623228175424937,0.8352942874021008,0.8747174893049076,True
26009,26009,2,403.613095655221,0.0194950654493073,346.91968369567365,8.034577578069879,-0.7251379435560041,10.0641783200448,0.6112402711654392,0.715717777483784,0.7038749134175717,0.7550518896355277,0.7571230240096924,0.7702585429237461,False
27001,27001,4,110.26551139828224,-0.1515036659360253,101.24055720253943,2.0997455818137976,-0.5768792441801418,0.849419822085582,0.7957252462656353,-0.0015323233355897,0.7850746064434764,0.7696604163549552,-0.4521064751022692,0.7185394882035057,False
27002,27002,2,479.5269119805317,-0.5473105397539468,18.75626948774778,2.0071257088637964,0.364511429333981,2.9151916769697306,0.7601815159396228,0.7863723500584117,0.6391025508700723,0.7085093886302365,0.5307309800564801,0.5490499047379646,False
27003,27003,2,109.99058259757498,-0.6780030308356153,192.776857546806,1.5904069260830722,0.3539080733562718,1.6590968676406304,0.8645792242192916,0.7076152253715371,0.8123022880031249,0.8416759467266612,0.6099839054025317,0.7985601526717339,False
27006,27006,4,198.84207468160628,-2.3992362593225023,40.69669813465565,0.9235040436103792,0.4472231194722642,4.318368661347172,0.7699185573801615,0.8545334327201586,0.8168990797328619,0.72188680019711,0.81534898442099,0.7511753295959134,True
27007,27007,4,562.5730466639035,0.093791573236178,1.7976862978574817,2.261950797770296,-1.1742879678718667,6.299335148702667,0.7512392444426053,0.5129476202202892,0.6291672594497588,0.7414545449619978,0.4566988739975323,0.6035305300133054,False
27009,27009,9,150.22629377392244,0.6338044519244068,22.52406446369676,2.460252494335084,0.6348599438942841,9.206740834617516,0.7768986913811231,-1.2373744137888427,0.8650202556790282,0.7487786981577045,-3.204398886418187,0.8313972379388608,False
27021,27021,1,267.51262398861354,0.0357880763102853,6.082595360233201,1.8600583620903453,-0.6355302337051336,14.63217735640472,0.8053162323610845,0.8224684165705604,0.8366036979465843,0.7997342310102703,0.7748489174062875,0.8438502085699228,False
